video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
6Rl7fQQRmtg,18.03.04,Wassabi - WHAT IT IS! ft Sickick (Official Music Video),Wassabi Productions,24,2018-04-01T22:00:01.000Z,"Wassabi|""Alex Wassabi""|""Wassabi Productions""|""Alex Wassabi YouTube""|""Alex Wassabi vlogs""|""Wassabians""|""family friendly""|""youtube couple""|""music video""|""what it is""|""itunes""|""laurdiy""|""laurex""|""boyfriend""|""girlfriend""|""sickick""|""collab""|""sickick wassabi""|""wassabi sickick""|""wassabi music video""|""what it is what it be what it do doe""|""what it is music video""|""alex wassabi music video""|""sickick music video""|""wassabi music""|""sickick music""|""official music video""|""what it is alex wassabi""|""alex wassabi sickick""",1046287,74562,5790,13153,https://i.ytimg.com/vi/6Rl7fQQRmtg/default.jpg,False,False,False,"Official Music Video for WHAT IT IS! by Alex Wassabi ft. @SickickMusic\nStream and Download the song now! http://smarturl.it/u35b18\n\nMusic Credits:\nWritten by: Sickick, Alex Wassabi, Nish Bhargava\nProduced by: @SickickMusic\n\nLyrics:\nWhat it is, what it be, what it do doe... x2\n\nWhat it is, what it be, what it doe,\nGot your body on my mind, what a view, so...\nWhat it is, what it be, what it doe,\nCuz I love the way you look no lie....\n\nWhat it is, what it be, what it doe,\nGot your body on my mind, what a view, so...\nWhat it is, what it be, what it doe,\nImma love you like it’s do or die..\n\nSnapchat me that body, snapchat me that body,\nWhen you feeling’ naughty,\nNo I ain’t around no body,\nI don’t got time for your love thats all I wanted,\nWe in the back of the car no shotty.\n\nDo somethin' about it, do somethin' about it,\nWhen you get the call bring it down the lobby,\nOoo you look so good where you wanna go? \nDo you think think about us yeah i wanna know...\n\nSurrender your night, and I’ll make you mine...\nCan you surrender your night, and stay right by my side...\n\nWhat it is, what it be, what it doe,\nGot your body on my mind, what a view, so...\nWhat it is, what it be, what it doe,\nCuz i love the way you look no lie....\n\nWhat it is, what it be, what it doe,\nGot your body on my mind, what a view, so...\nWhat it is, what it be, what it doe,\nImma love you like it’s do or die..\n\nGirl a come to me runnin' like whenever I sing,\nIf you lookin’ for me I’ll be in the dark with a drink,\nYuh you come like you Muhammad, like you bad in the ring,\nWhy don’t you wine on me and whisper nice things, \nYou can sing it like ooo, \nI'm ready for ya,\nYou on my mind, yea I’m ready for ya,\nYou got my time, no I’ll never leave ya,\nOh, this feeling is new to me...\n\nSurrender your night, and I’ll make you mine....\nCan you surrender your night, and stay right by my side...\n\nWhat it is, what it be, what it doe,\nGot your body on my mind, what a view, so...\nWhat it is, what it be, what it doe,\nCuz I love the way you look no lie....\n\nWhat it is, what it be, what it doe,\nGot your body on my mind, what a view, so...\nWhat it is, what it be, what it doe,\nImma love you like it’s do or die..\n\nWhat it is, what it be, what it do doe... x2\n\nCheck out Sickick's channel! http://youtube.com/sickickmusic\n\nGET YOUR WASSABI MERCH NOW!\nhttp://www.AlexWassabi.com\n\nWassabi's MUST WATCH videos!: http://bit.ly/29yPBEH\nWatch every Wassabi CHALLENGE video!: http://bit.ly/29wKUeB\n\nNew Wassabi episode EVERY DAY!\n\nJOIN THE JOURNEY!\nTwitter: http://bit.ly/29A6ZIZ\nInstagram: http://bit.ly/29NFnWr\nSecond Channel: http://bit.ly/2cU60Jv\nFacebook: http://bit.ly/29LVthy\nSnapchat: @RealAlexWassabi\n\nDon't forget to remember!\nIf you're not smiling,\nYOU'RE DOING IT WRONG!! :)\n\nmKay bYe!\n\nIntro/outro music by https://soundcloud.com/leyawn"
5x-d3pabd5o,18.25.01,Jhené Aiko - Sativa ft. Rae Sremmurd,JheneAikoVEVO,10,2018-01-23T00:20:02.000Z,"Jhené|""Aiko""|""Sativa""|""Def""|""Jam""|""Recordings""|""Jhene Aiko""|""Swae Lee""|""slim jimmy""|""slim jxmmi""|""Rae Sremmurd""|""complicated""|""Trip""",1063246,63948,793,3298,https://i.ytimg.com/vi/5x-d3pabd5o/default.jpg,False,False,False,"Download or Stream “Sativa” here: https://JheneAiko.lnk.to/SativaRaeSremmurd\n\nMusic video by Jhené Aiko performing Sativa. (C) 2018 Def Jam Recordings, a division of UMG Recordings, Inc.\n\nhttp://vevo.ly/hkqJOD"
8JnfIa84TnU,18.01.06,Clean Bandit - Solo feat. Demi Lovato [Official Video],Clean Bandit,10,2018-05-31T09:00:13.000Z,"clean bandit|""solo""|""demi lovato""|""I do it solo""|""Official Video""|""I Miss You""|""Julia Michaels""|""Symphony""|""Zara Larsson""|""Rockabye""|""Anne-Marie""|""Sean Paul""|""Tears""|""Louisa Johnson""|""Rather Be""|""Jess Glynne""|""Real Love""|""Extraordinary""|""Stronger""|""Come Over""|""New Eyes""",1112092,101802,1373,5114,https://i.ytimg.com/vi/8JnfIa84TnU/default.jpg,False,False,False,Our new single Solo feat. Demi Lovato is out now https://atlanti.cr/soloWARNING: THIS VIDEO CONTAINS FLASHING LIGHTS WHICH MAY NOT BE SUITABLE FOR PHOTOSENSITIVE EPILEPSY. Click here to subscribe: http://bit.ly/SubscribeToCleanBanditFollow us:Website: http://cleanbandit.co.uk/Facebook: http://www.facebook.com/cleanbandit Twitter: http://www.twitter.com/cleanbandit Instagram: http://instagram.com/cleanbanditSoundcloud: http://www.soundcloud.com/cleanbanditSpotify: http://www.atlre.co.uk/CleanBanditSpotify
Lxet1zLBTM8,17.17.11,Top 5 OnePlus 5T Features!,Marques Brownlee,28,2017-11-16T17:36:14.000Z,"OnePlus 5T|""OnePlus 5T preview""|""OnePlus 5T review""|""OnePlus 5T features""|""OnePlus""|""5T""|""OnePlus 6""|""MKBHD""|""OnePlus 5T vs""|""camera""|""OnePlus camera""|""OnePlus 5T camera""",1117997,50946,760,5525,https://i.ytimg.com/vi/Lxet1zLBTM8/default.jpg,False,False,False,"OnePlus 5T one-ups its brother, but still keeps the price low. These are its best features!\nThat hoodie: http://amzn.to/2AQoF1s\nThat wallpaper: https://play.google.com/store/apps/details?id=com.backdrops.wallpapers\n\nOnePlus 5 Review: https://youtu.be/2w5B1Ne-fy4\n\nVideo Gear I use: http://kit.com/MKBHD/video-gear#recommendation17959\n\nIntro Track: I got One by Alltta (Instrumental)\n\n~\nhttp://twitter.com/MKBHD\nhttp://snapchat.com/add/MKBHD\nhttp://google.com/+MarquesBrownlee\nhttp://instagram.com/MKBHD\nhttp://facebook.com/MKBHD\n\nPhone provided by OnePlus for video."
y0BlGqwLLGQ,17.22.12,Foot Locker x Jordan - “#BoldLikeKawhi” feat. Kawhi Leonard,Foot Locker,24,2017-12-20T16:54:03.000Z,"Kawhi Leonard|""Bold Like Kawhi""|""Jordan""|""Gatorade""|""Foot Locker""|""AJ1""|""Approved""|""Basketball""|""san antonio""|""spurs""|""jordan basketball""|""jordan gatorade""|""Les Twins""|""LaMarcus Aldridge""|""Nip$ey Hussle""",1120841,882,26,169,https://i.ytimg.com/vi/y0BlGqwLLGQ/default.jpg,False,False,False,"Everyone knows Kawhi Leonard’s got game. But who is the real Kawhi? Now that he’s got the new Jordan x Gatorade Air Jordan 1’s the world is about to find out.\n\nFeaturing LaMarcus Alrdridge, Nip$ey Hussle and Les Twins"
u_C4onVrr8U,18.28.04,"Miguel - Come Through and Chill (Official Video) ft. J. Cole, Salaam Remi",MiguelVEVO,10,2018-04-25T16:00:11.000Z,"ByStorm Entertainment/RCA Records|""Come Through and Chill""|""Miguel feat. J. Cole & Salaam Remi""|""R&B""",1170800,69955,463,3313,https://i.ytimg.com/vi/u_C4onVrr8U/default.jpg,False,False,False,“Come Through and Chill” ft. J. Cole out now! http://smarturl.it/ComeThroughAndChill\n\nGet War & Leisure here: http://smarturl.it/WarAndLeisure\n \nFollow Miguel: \nhttps://twitter.com/Miguel\nhttps://www.facebook.com/miguelmusic/\nhttps://www.instagram.com/miguel/\n\nFollow J Cole: \nhttps://twitter.com/JColeNC\nhttps://www.facebook.com/JColeMusic/\nhttps://www.instagram.com/realcoleworld/
8l_e6bx8UG8,17.14.11,Remy Ma - Wake Me Up (Audio) ft. Lil' Kim,RemyMaVEVO,10,2017-11-08T17:00:00.000Z,"Columbia|""Hip Hop""|""Remy Ma feat. Lil' Kim""|""Wake Me Up""",1231518,32648,6221,9288,https://i.ytimg.com/vi/8l_e6bx8UG8/default.jpg,False,False,False,Remy Ma - Wake Me Up featuring Lil' Kim (Official Audio)\n\nGet Wake Me Up here: http://smarturl.it/WMU \n\nFollow Remy Ma: \nFacebook: https://www.facebook.com/Remy-Ma-1564469653829093/\nInstagram: https://www.instagram.com/remyma/ \nTwitter: https://twitter.com/RealRemyMa
k1xvol1SCx8,18.22.02,"Dua Lipa - IDGAF ft. Charli XCX, Zara Larsson, MØ, Alma, in the Live Lounge",BBC Radio 1,10,2018-02-21T08:00:03.000Z,"dua lipa|""IDGAF""|""i dont give a fuck""|""new rules""|""charli xcx""|""zara larson""|""mo""|""alma""|""live lounge""|""bbc""|""super girl group""|""supergroup""|""Brits""|""The brits""",1273979,93279,800,3599,https://i.ytimg.com/vi/k1xvol1SCx8/default.jpg,False,False,False,"Dua Lipa performs bonus track IDGAF for the BBC Radio 1 Live Lounge in LA, with a supergroup of backing singers - Charli XCX, Zara Larsson, MØ, Alma."
ObIQ0s02UHg,17.14.11,Jason Derulo - Tip Toe feat. French Montana (Official Lyric Video),Jason Derulo,10,2017-11-10T14:40:48.000Z,"Jason Derulo|""French Montana""|""Pop""|""Other""|""Tip Toe""|""Official Music Video""|""Jason Desrouleaux""",1282413,37669,1732,1691,https://i.ytimg.com/vi/ObIQ0s02UHg/default.jpg,False,False,False,"The new single 'Tip Toe' feat. French Montana is available now!\n\nGet it here:\nhttps://Jderulo.co/tiptoe\nAvailable on Apple Music, Spotify, Amazon, and all your favorite services."
MrMAfMbZOmg,18.14.06,Troye Sivan - Dance To This (Official Audio) ft. Ariana Grande,TroyeSivanVEVO,10,2018-06-13T16:00:01.000Z,"Troye|""Sivan""|""Dance""|""To""|""This""|""EMI""|""Recorded""|""Music""|""Australia""|""Pty""|""Ltd""|""Pop""|""troy sivan""|""troy""|""sivann""|""Ariana""|""grande""|""arian""|""grand""|""dance to this""|""dance""|""dnce""|""to""|""this""|""bloom""|""blooom""|""pop""|""my my my""|""no tears left to cry""|""no tears""|""youth""|""wild""|""blue neighbourhood""|""blu""|""dangerous woman""",1473589,214511,2011,17455,https://i.ytimg.com/vi/MrMAfMbZOmg/default.jpg,False,False,False,"“Dance to This” feat. Ariana Grande available now: https://TroyeSivan.lnk.to/DanceToThisID Pre-order ‘Bloom’ exclusive vinyl & merch https://TroyeSivan.lnk.to/BloomIDDownload the official Troye Sivan app for access to exclusive content, early access to tickets + more https://TroyeSivan.lnk.to/OfficialApp  Lyrics: Young ambition Say we’ll go slow but we never do  Premonition: Seeing me spending every night with you Yeah under the kitchen lightsYou still look like dynamite And I wanna end up on youDon’t need no place to go Just put on the radioYou know what I wanna do  We can just dance to thisDon’t take much to start meWe can just dance to thisPush up on my body And you know we’ve,Already seen all of the parties We can just dance to this (We can just) We can just dance to this [ARIANA]Dear beloved Bring those 501s a bit closer, bit closer And dear my lover Do that thing we never do sober, sober  [BOTH]Under the kitchen lightsYou still look like dynamite And I wanna end up on you, yeahWe don’t need no place to go Just put on the radioYou know what I wanna do  We can just dance to thisDon’t take much to start meWe can just dance to thisPush up on my body And you know we’ve,Already seen all of the parties We can just dance to this (We can just) We can just dance to this I don’t want to sleep tonightI just want to take that ride yeahI don’t want to sleep tonightI just want to take that ride yeah We can just dance to thisDon’t take much to start meWe can just dance to thisPush up on my body And you know we’ve,Already seen all of the parties We can just dance to thisWe can just dance to thisDon’t take much to start me We can just dance to thisPush up on my body You know we already seen all of the parties We can just dance to this We can just we can just dance to thisFollow me! http://www.troyesivan.comhttp://www.twitter.com/troyesivanhttp://www.youtube.com/troyehttp://www.instagram.com/troyesivanhttp://www.facebook.com/troyesivanhttp://troyesivan.tumblr.com© 2018 Universal Music Australia Pty Ltd.http://vevo.ly/WAcHlk"
WyuPSLj_6aw,18.17.05,Christina Aguilera - Fall In Line (Lyric Video) ft. Demi Lovato,CAguileraVEVO,10,2018-05-16T12:00:02.000Z,"Christina Aguilera feat. Demi Lovato|""Fall In Line""|""Pop""|""RCA Records Label""",1654455,142445,2738,11272,https://i.ytimg.com/vi/WyuPSLj_6aw/default.jpg,False,False,False,"Pre-order Christina Aguilera’s new album ‘Liberation’ available June 15 and instantly get the new songs “Fall In Line” feat. Demi Lovato, “Twice” and “Accelerate” feat. Ty Dolla $ign and 2 Chainz!iTunes - http://smarturl.it/CxAxLx/itunes?iQid=ytAmazon - http://smarturl.it/CxAxLx/az?iQid=yt Pre-save the album to have it automatically download in your Spotify library on release day!http://smarturl.it/CxAxLx/spotifypresave?iQid=yt Get “Fall In Line” feat. Demi Lovato:iTunes - http://smarturl.it/CAxFILxDLx/itunes?iQid=ytApple Music - http://smarturl.it/CAxFILxDLx/applemusic?iQid=ytSpotify - http://smarturl.it/CAxFILxDLx/spotify?iQid=ytGoogle Play - http://smarturl.it/CAxFILxDLx/googleplay?iQid=ytAmazon - http://smarturl.it/CAxFILxDLx/az?iQid=ytGet “Twice”:iTunes - http://smarturl.it/C2A2xTWICEx/itunes?iQid=ytApple Music - http://smarturl.it/C2A2xTWICEx/applemusic?iQid=ytSpotify - http://smarturl.it/C2A2xTWICEx/spotify?iQid=ytGoogle Play - http://smarturl.it/C2A2xTWICEx/googleplay?iQid=ytAmazon - http://smarturl.it/C2A2xTWICEx/az?iQid=ytGet “Accelerate” feat. Ty Dolla $ign and 2 Chainz:iTunes - http://smarturl.it/CxAxAx/itunes?iQid=ytApple Music - http://smarturl.it/CxAxAx/applemusic?iQid=ytSpotify - http://smarturl.it/CxAxAx/spotify?iQid=ytGoogle Play - http://smarturl.it/CxAxAx/googleplay?iQid=ytAmazon - http://smarturl.it/CxAxAx/az?iQid=yt Follow Christina!Website - http://www.christinaaguilera.com/Facebook - https://www.facebook.com/christinaaguileraTwitter - https://twitter.com/XTINAInstagram - https://www.instagram.com/xtina/http://vevo.ly/Ja3TJt"
88EB0TEGQDA,18.03.01,Family Feud - Jay Z Ft. Beyonce (Explicit),Beyonce,10,2017-12-29T08:42:07.000Z,"beyonce|""family feud""|""family feud jay z""|""jay z""|""beyonce family feud""|""jay z cheating beyonce""|""jay z family feud""|""family feud beyonce""|""family feud official video""|""family feud jay z official video""|""family feud video tidal""",1671461,22485,2326,2572,https://i.ytimg.com/vi/88EB0TEGQDA/default.jpg,False,False,False,"Watch now the official full video here via Tidal:\nhttps://tidal.com/video/82872038\n\nJay-Z Confesses to Beyoncé in Star-Studded 'Family Feud' Video Directed by Ava DuVernay\n\nBeyoncé takes Jay-Z’s confession.\n #JAYZ’s “Family Feud” x 12/29 x #TIDAL: TIDAL.com\n\nJay-Z seems to ask Beyoncé to forgive him for cheating in a new video.\n\nThe teaser clip, shows the rapper in a church confessional booth, intercut with shots of an illicit sex scene. Meanwhile, wife Beyoncé appears opposite him in the booth, in the seat where the priest would usually sit.\n\nWatch Marcy Me From JAY-Z’s new album, 4:44 Streaming now on TIDAL - https://JAY-Z.co/444\nFollow JAY-Z: \nFacebook: https://www.facebook.com/JayZ \nTwitter: https://twitter.com/s_c_"
jxWJLs7_doc,18.27.05,SUNNY - WAVE ft. Lil Jamez (Official Music Video),Jake Paul,22,2018-05-26T00:16:30.000Z,"Jake|""Paul""|""logan""|""paul""|""its""|""every""|""day""|""Team""|""10""|""bro""|""funny""|""wow""|""crazy""|""vlog""|""adventure""|""girls""|""vine""|""cool""|""fun""|""team""|""actor""|""star""|""daily""|""brothers""|""bizaardvark""|""tv""|""hollywood""|""comedy""|""skits""|""instagram""|""facebook""|""logang""|""jakepaulers""|""family""|""friendly""|""pg""|""kids""|""erika""|""costell""|""fanjoy""|""edfluence""|""fortnite""|""lamborghini""|""Sunny""|""music video""|""wave""|""waves""",1685797,66931,31675,17821,https://i.ytimg.com/vi/jxWJLs7_doc/default.jpg,False,False,False,"I wanted you guys to hear this awesome new song by Sunny, hope you enjoy!!!!https://open.spotify.com/track/5DG8pCBBGvl86xnvh5b7Mn?si=QyEw03sPSDerWX5Kfw242w😃 SUBSCRIBE ► http://bit.ly/SUB2JAKEPAUL | ★ PREVIOUS VLOG ► [VIDEO LINK HERE]GET MY NEW MERCH HERE BEFORE IT SELLS OUT ►https://fanjoy.co/collections/jake-paulGET YOUR JAKE PAUL & TEAM 10 TOUR TICKETS HERE!! DON'T MISS OUT ►https://www.team10official.com/tourSPONSOR MY CHANNEL FOR EXCLUSIVE CONTENT & MUCH MORE ►https://www.youtube.com/user/JakePaulProductions/sponsorADD ME ON TWITCH ►https://www.twitch.tv/jakepaulgamesWANNA COME TO THE TEAM 10 MANSION?! HERES HOW►https://www.youtube.com/user/JakePaulProductions/sponsorTURN ON MY POST NOTIFICATIONS FOR SHOUTOUTS IN MY VLOGExclusive vids on my Second YouTube channel ► http://bit.ly/SUB2JAKE*FOLLOW ME ON SOCIAL MEDIA! *MY INSTAGRAM (@JakePaul) ► https://www.instagram.com/JakePaul MY TWITTER (@JakePaul) ► http://twitter.com/JakePaul MY FACEBOOK ► https://www.facebook.com/JakePaul MY SNAPCHAT ► JakePaul19 MY MUSICAL.LY ► @JakePaul*FOLLOW TEAM 10! *Twitter ➝ http://twitter.com/Team10official Instagram ➝ http://instagram.com/Team10official Facebook ➝ http://instagram.com/Team10official Snapchat ➝ Team10SnapsMusical.ly ➝ @Team10officialWant to text us?  ➝ 1-323-909-4406I HAVE A BOOK!! “YOU GOTTA WANT IT ► http://amzn.to/2hY5PyxCYA TOMORROW!!♬ MUSIC USED ♬Intro:Ikson - Skylinehttps://www.instagram.com/iksonofficial/https://soundcloud.com/iksonhttps://www.facebook.com/Ikson-280622...https://twitter.com/Iksonofficialhttps://www.youtube.com/user/Iksonmus...Cjbeards - Rubyhttps://www.youtube.com/watch?v=9KDBmmTRmFIOutro:JayQ - Flames - https://www.youtube.com/watch?v=YWWhac7EK60⚠ WARNING ⚠Some effects and visuals may not be suitable for those that suffer from epilepsy."
z2kEKZ6jyQQ,18.06.01,JAY-Z - Family Feud ft. Beyoncé,JayZVEVO,10,2018-01-05T05:00:06.000Z,"JAY-Z|""Family""|""Feud""|""Roc""|""Nation""|""Jay-Z""|""Hip""|""Hop""|""New jayz album""|""JAY Z""|""JAYZ""|""TIDAL""|""4:44""|""444""|""family feud""|""Shawn Carter""|""beyonce""|""New York Times""",1722568,76678,4974,9509,https://i.ytimg.com/vi/z2kEKZ6jyQQ/default.jpg,False,False,False,"Watch Family Feud from JAY-Z’s new album, 4:44 Streaming now on TIDAL - https://JAY-Z.co/444  Follow JAY-Z: Facebook: https://www.facebook.com/JAYZ  Twitter: https://twitter.com/s_c_\n\nMusic video by JAY-Z performing Family Feud. (C) 2018 S. Carter Enterprises, LLC. Marketed by Roc Nation & Distributed by Roc Nation/UMG Recordings, Inc.\n\nhttp://vevo.ly/Sh4iow"
Ii3Rr4-Pxow,18.25.03,KIM KARDASHIAN: KKW Concealer Kits REVIEW ft. JAMES CHARLES!,NikkieTutorials,26,2018-03-22T20:30:23.000Z,"kim kardashian|""kim kardashian west""|""kim""|""kardashian""|""kkw""|""kkw beauty""|""kkw beauty review""|""kkw concealer kits""|""concealer kits""|""kim kardashian concealer""|""concealer""|""first impression""|""first impressions""|""review""|""james charles""|""james""|""charles""|""nikkietutorials""|""nikkie tutorials""|""nikkitutorials""|""nikki tutorials""|""honest""|""brutally honest""|""beauty""|""makeup""|""makeup tutorial""|""tutorial""|""cosmetics""|""how to""|""how to apply""|""kim k""|""power of makeup""|""power of makeup kim kardashian""|""fail""|""epic fail""",1766034,89999,2415,6208,https://i.ytimg.com/vi/Ii3Rr4-Pxow/default.jpg,False,False,False,"Make sure you subscribe to my channel and hit the notification bell, so you don’t miss any of my new videos → http://bit.ly/SubscribeNikkieTutorials\n\nToday I'm testing out the highly anticipated KKW Beauty concealer kits which include a high coverage concealer, bake powder + brightening powder all created by Kim Kardashian West! Will it be any good? James Charles and I put this new launch to the test together, to show you as many pros and cons as possible! Hope you enjoy!\n\nJames and I literally were awake for 26+ hours when filming this at 3:30 in the morning, so I think we deserve a round of applause! \n\nSUBSCRIBE to James Charles’ channel HERE » http://bit.ly/2DKicWl\n\n▷ Have you seen my previous video? OMG! WORLD'S BEST EYESHADOW PRIMER?? » https://youtu.be/abr6q7QSi_A\n\n••••••••••••••••••••••••••••••••••••••••­­­•••••••••••\n\n▷ LET’S BECOME FRIENDS!!\nBLOG ‣ http://www.nikkietutorials.com\nTWITTER ‣ http://www.twitter.com/Nikkietutorials\nINSTAGRAM ‣ https://instagram.com/nikkietutorials/\nSNAPCHAT ‣ https://www.snapchat.com/add/nikkietutorials\nFACEBOOK ‣ http://www.facebook.com/NikkieTutorials\n\n▷ OTHER VIDEOS YOU CAN CHECK OUT…….\n\n👑 THE POWER OF MAKEUP ► http://bit.ly/2scYIrE\n\n💑 BOYFRIEND DOES MY MAKEUP ► http://bit.ly/2r2K0yM\n\n🎀 FULL FACE USING ONLY MY MOM'S MAKEUP CHALLENGE ► http://bit.ly/2BX76Nw\n\n🍑 POWER OF MAKEUP: KIM KARDASHIAN WEST ► http://bit.ly/2iz1RhT\n\n••••••••••••••••••••••••••••••••••••••••­­­•••••••••••\n\n♫ Music By ♫\nMusic by Chillhop: Chillhop Essentials - Fall 2017: https://youtu.be/FsKom00Xk-U\nListen on Spotify: http://bit.ly/ChillhopSpotify\n\nDisclaimer ‣ This video is NOT sponsored by any of the brands mentioned throughout this video. All thoughts mentioned are my own. Some affiliate links are used. They do not cost you anything, but I make a small percentage from the sale. Honesty is key on my channel, thank you for supporting me!\n\nʕ•ᴥ•ʔ I love you."
3Q2j5ApzSqs,18.24.05,Christina Aguilera - Fall In Line (Official Video) ft. Demi Lovato,CAguileraVEVO,10,2018-05-23T17:00:01.000Z,"Christina Aguilera feat. Demi Lovato|""Fall In Line""|""Pop""|""RCA Records Label""",1789595,207597,3548,14772,https://i.ytimg.com/vi/3Q2j5ApzSqs/default.jpg,False,False,False,"Pre-order Christina Aguilera’s new album ‘Liberation’ available June 15 and instantly get the new songs “Fall In Line” feat. Demi Lovato, “Twice” and “Accelerate” feat. Ty Dolla $ign and 2 Chainz!iTunes - http://smarturl.it/CxAxLx/itunes?iQid=ytAmazon - http://smarturl.it/CxAxLx/az?iQid=yt Pre-save the album to have it automatically download in your Spotify library on release day!http://smarturl.it/CxAxLx/spotifypresave?iQid=yt Get “Fall In Line” feat. Demi Lovato:iTunes - http://smarturl.it/CAxFILxDLx/itunes?iQid=ytApple Music - http://smarturl.it/CAxFILxDLx/applemusic?iQid=ytSpotify - http://smarturl.it/CAxFILxDLx/spotify?iQid=ytGoogle Play - http://smarturl.it/CAxFILxDLx/googleplay?iQid=ytAmazon - http://smarturl.it/CAxFILxDLx/az?iQid=ytGet “Twice”:iTunes - http://smarturl.it/C2A2xTWICEx/itunes?iQid=ytApple Music - http://smarturl.it/C2A2xTWICEx/applemusic?iQid=ytSpotify - http://smarturl.it/C2A2xTWICEx/spotify?iQid=ytGoogle Play - http://smarturl.it/C2A2xTWICEx/googleplay?iQid=ytAmazon - http://smarturl.it/C2A2xTWICEx/az?iQid=ytGet “Accelerate” feat. Ty Dolla $ign and 2 Chainz:iTunes - http://smarturl.it/CxAxAx/itunes?iQid=ytApple Music - http://smarturl.it/CxAxAx/applemusic?iQid=ytSpotify - http://smarturl.it/CxAxAx/spotify?iQid=ytGoogle Play - http://smarturl.it/CxAxAx/googleplay?iQid=ytAmazon - http://smarturl.it/CxAxAx/az?iQid=yt Follow Christina!Website - http://www.christinaaguilera.com/Facebook - https://www.facebook.com/christinaaguileraTwitter - https://twitter.com/XTINAInstagram - https://www.instagram.com/xtina/"
L29S0JPOrV0,18.18.04,BEYONCE'S MAKEUP ARTIST DOES MY MAKEUP! | ft. Sir John,NikkieTutorials,26,2018-04-15T19:44:18.000Z,"beyonce|""beyonce's makeup artist does my makeup""|""beyonce makeup""|""beyonce coachella""|""beychella""|""coachella""|""coachella makeup""|""beyonce sir john""|""beyonce sir""|""beyonce live""|""beyonce story""|""sir john""|""does my makeup""|""BAK""|""2018""|""nikkietutorials""|""nikkie tutorials""|""nikkitutorials""|""nikki tutorials""|""makeup""|""makeup tutorial""|""tutorial""|""how to""|""how to apply""|""eyeshadow""|""foundation""|""lipstick""|""lipgloss""|""beauty""|""look""|""cosmetics""|""secrets""|""transformation""|""queen b""|""cardi b""|""beyhive""|""ashley graham""|""perfect""|""drake""",1815481,129347,1326,8798,https://i.ytimg.com/vi/L29S0JPOrV0/default.jpg,False,False,False,"After Beyonce’s ICONIC performance at Coachella (or Beychella, haha), I invited her makeup artist Sir John to my studio to give me a classic Sir John glam! We finally get to know more about this makeup legend: how does he get queen B ready for her shows, and what other amazing works does he do? Find out in today’s video!\n\nMake sure you subscribe to my channel and hit the notification bell, so you don’t miss any of my new videos → http://bit.ly/SubscribeNikkieTutorials\n\nFOLLOW SIR JOHN ON IG → https://www.instagram.com/sirjohnofficial/\n\n▷ Have you seen my previous video? GOOGLE PICKS MY MAKEUP CHALLENGE! → https://youtu.be/lqTKup-wpEU\n\n••••••••••••••••••••••••••••••••••••••••­­­•••••••••••\n\n▷ LET’S BECOME FRIENDS!!\nBLOG ‣ http://www.nikkietutorials.com\nTWITTER ‣ http://www.twitter.com/Nikkietutorials\nINSTAGRAM ‣ https://instagram.com/nikkietutorials/\nSNAPCHAT ‣ https://www.snapchat.com/add/nikkietutorials\nFACEBOOK ‣ http://www.facebook.com/NikkieTutorials\n\n▷ OTHER VIDEOS YOU CAN CHECK OUT…….\n\n👑 THE POWER OF MAKEUP ► http://bit.ly/2scYIrE\n\n💑 BOYFRIEND DOES MY MAKEUP ► http://bit.ly/2r2K0yM\n\n🎀 FULL FACE USING ONLY MY MOM'S MAKEUP CHALLENGE ► http://bit.ly/2BX76Nw\n\n🍑 POWER OF MAKEUP: KIM KARDASHIAN WEST ► http://bit.ly/2iz1RhT\n\n••••••••••••••••••••••••••••••••••••••••­­­•••••••••••\n\n♫ Music By ♫\nMusic by Chillhop: Chillhop Essentials - Fall 2017: https://youtu.be/FsKom00Xk-U\nListen on Spotify: http://bit.ly/ChillhopSpotify\n\nDisclaimer ‣ This video is NOT sponsored by any of the brands mentioned throughout this video. All thoughts mentioned are my own. Some affiliate links are used. They do not cost you anything, but I make a small percentage from the sale. Honesty is key on my channel, thank you for supporting me!\n\nʕ•ᴥ•ʔ I love you."
s3tz_mNg6NQ,18.21.05,"Jennifer Lopez - Dinero (Audio) ft. DJ Khaled, Cardi B",JenniferLopezVEVO,10,2018-05-17T11:58:00.000Z,"jennifer lopez|""jlo""|""jennifer lopez live""|""jlo live""|""jlo full concert""|""amor amor amor""|""ni tu ni yo""|""ain't your mama""|""on the floor""|""love don't cost a thing""|""jenny from the block""|""christina milan""|""britney spears""|""hilary duff""|""kelly rowland""|""Dinero""|""Epic/Nuyorican Productions""|""Jennifer Lopez feat. DJ Khaled & Cardi B""|""Pop""",1827227,55618,4991,4335,https://i.ytimg.com/vi/s3tz_mNg6NQ/default.jpg,False,False,False,"Dinero Available at: Spotify: http://smarturl.it/DineroJL/spotifyiTunes: http://smarturl.it/DineroJL/itunesApple Music: http://smarturl.it/DineroJL/applemusicAmazon: http://smarturl.it/DineroJL/azGoogle Play: http://smarturl.it/DineroJL/googleplay Follow JLO!Official Site: http://www.jenniferlopez.comFacebook: https://www.facebook.com/jenniferlopezInstagram: https://www.instagram.com/jloTwitter: https://twitter.com/jlo(C) 2018 Epic Records, a division of Sony Music Entertainment"
